week_ending,week_number,broadway_season,status,weekly_gross,diff_gross,avg_ticket,top_ticket,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_capacity
2013-12-29,534,2013-14,normal,3201333.0,1048235.0,184.49,300.0,17352.0,1928.0,9.0,0.0,1.0,0.0312
2014-01-05,535,2013-14,normal,2454630.0,-746703.0,159.14,300.0,15424.0,1928.0,8.0,0.0,1.0,0.0
2014-01-12,536,2013-14,normal,1679996.0,-774634.0,115.38,300.0,14561.0,1869.0,8.0,0.0,0.9739,-0.0261
2014-01-19,537,2013-14,normal,1749967.0,69971.0,122.61,300.0,14273.0,1809.0,8.0,0.0,0.9862,0.0123
2014-01-26,538,2013-14,normal,1598920.0,-151047.0,106.28,300.0,15044.0,1913.0,8.0,0.0,0.983,-0.0032
2014-02-02,539,2013-14,normal,1403247.0,-195673.0,101.61,300.0,13810.0,1809.0,8.0,0.0,0.9543,-0.0287
2014-02-09,540,2013-14,normal,1493721.0,90474.0,106.76,300.0,13992.0,1809.0,8.0,0.0,0.9668,0.0125
2014-02-16,541,2013-14,normal,1803846.0,310125.0,130.62,300.0,13810.0,1809.0,8.0,0.0,0.9543,-0.0125
2014-02-23,542,2013-14,normal,1765925.0,-37921.0,116.63,300.0,15141.0,1898.0,8.0,0.0,0.9972,0.0429
2014-03-02,543,2013-14,normal,1539830.0,-226095.0,101.06,300.0,15237.0,1928.0,8.0,0.0,0.9879,-0.0093
2014-03-09,544,2013-14,normal,1667093.0,127263.0,112.78,300.0,14782.0,1898.0,8.0,0.0,0.9735,-0.0144
2014-03-16,545,2013-14,normal,1861649.0,194556.0,126.76,300.0,14686.0,1883.0,8.0,0.0,0.9749,0.0014
2014-03-23,546,2013-14,normal,1874352.0,12703.0,122.36,300.0,15318.0,1928.0,8.0,0.0,0.9931,0.0182
2014-03-30,547,2013-14,normal,1946536.0,72184.0,126.21,300.0,15423.0,1928.0,8.0,0.0,0.9999,0.0068
2014-04-06,548,2013-14,normal,1806067.0,-140469.0,121.2,300.0,14901.0,1898.0,8.0,0.0,0.9814,-0.0185
2014-04-13,549,2013-14,normal,1930362.0,124295.0,126.37,300.0,15275.0,1928.0,8.0,0.0,0.9903,0.0088999999999999
2014-04-20,550,2013-14,normal,2769554.0,839192.0,159.61,300.0,17352.0,1928.0,9.0,0.0,1.0,0.0097
2014-04-27,551,2013-14,normal,2074749.0,-694805.0,144.89,300.0,14320.0,1809.0,8.0,0.0,0.9895,-0.0105
2014-05-04,552,2013-14,normal,1732110.0,-342639.0,116.17,300.0,14910.0,1913.0,8.0,0.0,0.9743,-0.0152
2014-05-11,553,2013-14,normal,1736317.0,4207.0,118.03,300.0,14711.0,1898.0,8.0,0.0,0.9688,-0.0055000000000001
2014-05-18,554,2013-14,normal,1755218.0,18901.0,116.73,300.0,15036.0,1928.0,8.0,0.0,0.9748,0.006
2014-05-25,555,2013-14,normal,1881975.0,126757.0,122.88,300.0,15316.0,1928.0,8.0,0.0,0.993,0.0182
2014-06-01,556,2013-14,normal,1804729.0,-77246.0,123.02,300.0,14670.0,1898.0,8.0,0.0,0.9661,-0.0269
2014-06-08,557,2013-14,normal,1924272.0,119543.0,126.64,300.0,15195.0,1928.0,8.0,0.0,0.9852,0.0191
2014-06-15,558,2013-14,normal,1969827.0,45555.0,128.99,300.0,15271.0,1928.0,8.0,0.0,0.9901,0.0049
2014-06-22,559,2013-14,normal,2027347.0,57520.0,131.44,300.0,15424.0,1928.0,8.0,0.0,1.0,0.0099
2014-06-29,560,2013-14,normal,2107598.0,80251.0,137.27,300.0,15354.0,1928.0,8.0,0.0,0.9955,-0.0044999999999999
2014-07-06,561,2013-14,normal,1988092.0,-119506.0,129.21,300.0,15387.0,1928.0,8.0,0.0,0.9976,0.0021
2014-07-13,562,2013-14,normal,1936778.0,-51314.0,129.0,300.0,15014.0,1928.0,8.0,0.0,0.9734,-0.0242
2014-07-20,563,2013-14,normal,1966367.0,29589.0,127.89,300.0,15375.0,1928.0,8.0,0.0,0.9968,0.0234
2014-07-27,564,2013-14,normal,2012891.0,46524.0,130.51,0.0,15423.0,1928.0,8.0,0.0,0.9999,0.0031
2014-08-03,565,2013-14,normal,2181109.0,168218.0,130.25,300.0,16746.0,1914.0,9.0,0.0,0.9721,-0.0278
2014-08-10,566,2013-14,normal,2059477.0,-121632.0,133.73,300.0,15400.0,1928.0,8.0,0.0,0.9984,0.0263
2014-08-17,567,2013-14,normal,2026702.0,-32775.0,128.51,300.0,15771.0,1862.0,9.0,0.0,0.9411,-0.0573
2014-08-24,568,2013-14,normal,1795268.0,-231434.0,127.53,300.0,14077.0,1809.0,8.0,0.0,0.9727,0.0316
2014-08-31,569,2013-14,normal,1708228.0,-87040.0,124.44,300.0,13727.0,1809.0,8.0,0.0,0.9485,-0.0242
2014-09-07,570,2014-15,normal,1340668.0,-367560.0,99.26,300.0,13507.0,1809.0,8.0,0.0,0.9333,-0.0152
2014-09-14,571,2014-15,normal,1462840.0,122172.0,101.93,300.0,14352.0,1809.0,8.0,0.0,0.9917,0.0584
2014-09-21,572,2014-15,normal,1356354.0,-106486.0,106.85,300.0,12694.0,1809.0,8.0,0.0,0.8771,-0.1146
2014-09-28,573,2014-15,normal,1386090.0,29736.0,107.26,300.0,12923.0,1809.0,8.0,0.0,0.893,0.0159
2014-10-05,574,2014-15,normal,1406222.0,20132.0,106.25,300.0,13235.0,1809.0,8.0,0.0,0.9145,0.0215
2014-10-12,575,2014-15,normal,1806175.0,399953.0,122.74,300.0,14715.0,1913.0,8.0,0.0,0.9615,0.047
2014-10-19,576,2014-15,normal,1680849.0,-125326.0,116.4,300.0,14440.0,1809.0,8.0,0.0,0.9978,0.0363
2014-10-26,577,2014-15,normal,1489079.0,-191770.0,112.32,300.0,13258.0,1809.0,8.0,0.0,0.9161,-0.0817
2014-11-02,578,2014-15,normal,1329813.0,-159266.0,109.93,300.0,12097.0,1809.0,8.0,0.0,0.8359,-0.0802
2014-11-09,579,2014-15,normal,1621169.0,291356.0,119.87,300.0,13524.0,1809.0,8.0,0.0,0.9345,0.0986
2014-11-16,580,2014-15,normal,1361772.0,-259397.0,110.87,300.0,12283.0,1809.0,8.0,0.0,0.8487,-0.0858
2014-11-23,581,2014-15,normal,1452509.0,90737.0,114.64,300.0,12670.0,1809.0,8.0,0.0,0.8755,0.0268
2014-11-30,582,2014-15,normal,2432132.0,979623.0,154.78,300.0,15714.0,1809.0,9.0,0.0,0.9652,0.0897
2014-12-07,583,2014-15,normal,1814918.0,-617214.0,130.06,300.0,13954.0,1809.0,8.0,0.0,0.9642,-0.001
2014-12-14,584,2014-15,normal,1746037.0,-68881.0,128.82,300.0,13554.0,1809.0,8.0,0.0,0.9366,-0.0276
2014-12-21,585,2014-15,normal,1986719.0,240682.0,139.09,300.0,14284.0,1809.0,8.0,0.0,0.987,0.0504
2014-12-28,586,2014-15,normal,2903309.0,916590.0,178.59,300.0,16257.0,1809.0,9.0,0.0,0.9985,0.0115
2015-01-04,587,2014-15,normal,2740642.0,-162667.0,177.93,300.0,15403.0,1928.0,8.0,0.0,0.9986,9.9999999999989e-05
2015-01-11,588,2014-15,normal,1593224.0,-1147418.0,117.23,300.0,13591.0,1809.0,8.0,0.0,0.9391,-0.0595
2015-01-18,589,2014-15,normal,1684664.0,91440.0,117.73,300.0,14310.0,1809.0,8.0,0.0,0.9888,0.0497
2015-01-25,590,2014-15,normal,1500725.0,-183939.0,105.42,300.0,14236.0,1809.0,8.0,0.0,0.9837,-0.0051
2015-02-01,591,2014-15,normal,1291035.0,-209690.0,100.63,300.0,12829.0,1809.0,8.0,0.0,0.8865,-0.0972
2015-02-08,592,2014-15,normal,1262017.0,-29018.0,102.89,300.0,12266.0,1809.0,8.0,0.0,0.8476,-0.0389
2015-02-15,593,2014-15,normal,1586692.0,324675.0,126.1,300.0,12583.0,1809.0,8.0,0.0,0.8695,0.0219
2015-02-22,594,2014-15,normal,1646631.0,59939.0,111.48,300.0,14771.0,1913.0,8.0,0.0,0.9652,0.0957
2015-03-01,595,2014-15,normal,1204467.0,-442164.0,101.17,300.0,11905.0,1809.0,8.0,0.0,0.8226,-0.1426
2015-03-08,596,2014-15,normal,1352213.0,147746.0,108.55,300.0,12457.0,1809.0,8.0,0.0,0.8608,0.0382
2015-03-15,597,2014-15,normal,1818766.0,466553.0,121.06,225.0,15024.0,1926.0,8.0,0.0,0.9751,0.1143
2015-03-22,598,2014-15,normal,1855247.0,36481.0,121.94,225.0,15214.0,1926.0,8.0,0.0,0.9874,0.0123
2015-03-29,599,2014-15,normal,1872149.0,16902.0,128.19,225.0,14604.0,1926.0,8.0,0.0,0.9478,-0.0396
2015-04-05,600,2014-15,normal,2358372.0,486223.0,148.73,225.0,15857.0,1926.0,9.0,0.0,0.9148,-0.033
2015-04-12,601,2014-15,normal,2181861.0,-176511.0,148.65,225.0,14678.0,1911.0,8.0,0.0,0.9601,0.0453
2015-04-19,602,2014-15,normal,1655749.0,-526112.0,117.72,225.0,14065.0,1896.0,8.0,0.0,0.9273,-0.0328
2015-04-26,603,2014-15,normal,1740459.0,84710.0,117.15,225.0,14857.0,1926.0,8.0,0.0,0.9642,0.0369
2015-05-03,604,2014-15,normal,1387456.0,-353003.0,110.89,225.0,12512.0,1806.0,8.0,0.0,0.866,-0.0982
2015-05-10,605,2014-15,normal,1469322.0,81866.0,112.45,225.0,13067.0,1807.0,8.0,0.0,0.9039,0.0379
2015-05-17,606,2014-15,normal,1601725.0,132403.0,114.75,225.0,13959.0,1807.0,8.0,0.0,0.9656,0.0617
2015-05-24,607,2014-15,normal,1776153.0,174428.0,117.2,240.0,15155.0,1926.0,8.0,0.0,0.9836,0.018
2015-05-31,608,2014-15,normal,1670922.0,-105231.0,120.82,240.0,13830.0,1807.0,8.0,0.0,0.9567,-0.0269
2015-06-07,609,2014-15,normal,1737141.0,66219.0,122.09,240.0,14228.0,1807.0,8.0,0.0,0.9842,0.0275
2015-06-14,610,2014-15,normal,1954144.0,217003.0,127.46,240.0,15332.0,1926.0,8.0,0.0,0.9951,0.0109
2015-06-21,611,2014-15,normal,1947674.0,-6470.0,127.04,240.0,15331.0,1926.0,8.0,0.0,0.995,-9.9999999999989e-05
2015-06-28,612,2014-15,normal,2047143.0,99469.0,134.9,240.0,15175.0,1926.0,8.0,0.0,0.9849,-0.0101
2015-07-05,613,2014-15,normal,1864235.0,-182908.0,126.54,240.0,14732.0,1911.0,8.0,0.0,0.9636,-0.0213
2015-07-12,614,2014-15,normal,1900091.0,35856.0,129.0,240.0,14729.0,1911.0,8.0,0.0,0.9634,-0.0001999999999999
2015-07-19,615,2014-15,normal,2167815.0,267724.0,128.92,240.0,16815.0,1913.0,9.0,0.0,0.9767,0.0133
2015-07-26,616,2014-15,normal,2002632.0,-165183.0,131.74,240.0,15201.0,1926.0,8.0,0.0,0.9866,0.0099
2015-08-02,617,2014-15,normal,2118401.0,115769.0,130.97,240.0,16175.0,1913.0,9.0,0.0,0.9395,-0.0471
2015-08-09,618,2014-15,normal,1980056.0,-138345.0,131.38,240.0,15071.0,1926.0,8.0,0.0,0.9781,0.0386
2015-08-16,619,2014-15,normal,1913037.0,-67019.0,128.87,240.0,14845.0,1911.0,8.0,0.0,0.971,-0.0071
2015-08-23,620,2014-15,normal,1751974.0,-161063.0,125.93,240.0,13912.0,1867.0,8.0,0.0,0.9317,-0.0393
2015-08-30,621,2014-15,normal,1492152.0,-259822.0,120.98,240.0,12334.0,1807.0,8.0,0.0,0.8532,-0.0785
2015-09-06,622,2015-16,normal,1560536.0,68384.0,120.79,240.0,12920.0,1807.0,8.0,0.0,0.8937,0.0405
2015-09-13,623,2015-16,normal,1472236.0,-88300.0,101.05,240.0,14570.0,1926.0,8.0,0.0,0.9456,0.0519
2015-09-20,624,2015-16,normal,1570535.0,98299.0,103.0,240.0,15248.0,1926.0,8.0,0.0,0.9896,0.044
2015-09-27,625,2015-16,normal,1426156.0,-144379.0,109.01,240.0,13083.0,1807.0,8.0,0.0,0.905,-0.0846
2015-10-04,626,2015-16,normal,1454570.0,28414.0,112.16,240.0,12969.0,1807.0,8.0,0.0,0.8971,-0.0079
2015-10-11,627,2015-16,normal,1765268.0,310698.0,123.62,240.0,14280.0,1807.0,8.0,0.0,0.9878,0.0907
2015-10-18,628,2015-16,normal,1720707.0,-44561.0,117.65,240.0,14626.0,1896.0,8.0,0.0,0.9641,-0.0237
2015-10-25,629,2015-16,normal,1621057.0,-99650.0,116.96,240.0,13860.0,1807.0,8.0,0.0,0.9588,-0.0053
2015-11-01,630,2015-16,normal,1346650.0,-274407.0,109.24,240.0,12327.0,1807.0,8.0,0.0,0.8527,-0.1061
2015-11-08,631,2015-16,normal,1583873.0,237223.0,116.98,240.0,13540.0,1807.0,8.0,0.0,0.9366,0.0839
2015-11-15,632,2015-16,normal,1646787.0,62914.0,115.06,240.0,14312.0,1807.0,8.0,0.0,0.99,0.0534
2015-11-22,633,2015-16,normal,1508157.0,-138630.0,116.63,240.0,12931.0,1807.0,8.0,0.0,0.8945,-0.0955
2015-11-29,634,2015-16,normal,2290873.0,782716.0,151.72,240.0,15099.0,1807.0,9.0,0.0,0.9284,0.0339
2015-12-06,635,2015-16,dark_break,,,,240.0,,,,,,
2015-12-13,636,2015-16,normal,1732290.0,-558583.0,124.38,240.0,13927.0,1807.0,8.0,0.0,0.9634,0.035
2015-12-20,637,2015-16,normal,1903218.0,170928.0,134.06,240.0,14197.0,1807.0,8.0,0.0,0.9821,0.0187
2015-12-27,638,2015-16,normal,2400920.0,497702.0,162.25,240.0,14798.0,1867.0,8.0,0.0,0.991,0.0089
2016-01-03,639,2015-16,normal,2940096.0,539176.0,171.75,240.0,17119.0,1926.0,9.0,0.0,0.9876,-0.0034
2016-01-10,640,2015-16,normal,1552322.0,-1387774.0,118.29,240.0,13123.0,1807.0,8.0,0.0,0.9078,-0.0798
2016-01-17,641,2015-16,normal,1590318.0,37996.0,118.4,240.0,13432.0,1807.0,8.0,0.0,0.9292,0.0214
2016-01-24,642,2015-16,normal,983150.0,-607168.0,94.76,240.0,10375.0,1807.0,6.0,0.0,0.9569,0.0277
2016-01-31,643,2015-16,normal,1469621.5,486471.5,101.77,240.0,14440.0,1807.0,8.0,0.0,0.9989,0.042
2016-02-07,644,2015-16,normal,1429695.5,-39926.0,98.21,240.0,14557.0,1867.0,8.0,0.0,0.9749,-0.024
2016-02-14,645,2015-16,normal,1695452.5,265757.0,120.59,240.0,14060.0,1807.0,8.0,0.0,0.9726,-0.0023
2016-02-21,646,2015-16,normal,1747324.0,51871.5,117.76,240.0,14838.0,1867.0,8.0,0.0,0.9937,0.0211
2016-02-28,647,2015-16,normal,1295960.0,-451364.0,107.5,240.0,12055.0,1807.0,8.0,0.0,0.8339,-0.1598
2016-03-06,648,2015-16,normal,1337007.0,41047.0,108.98,240.0,12268.0,1807.0,8.0,0.0,0.8486,0.0147
2016-03-13,649,2015-16,normal,1662470.0,325463.0,117.88,240.0,14103.0,1807.0,8.0,0.0,0.9756,0.127
2016-03-20,650,2015-16,normal,1934807.0,272337.0,127.07,240.0,15226.0,1926.0,8.0,0.0,0.9882,0.0126
2016-03-27,651,2015-16,normal,2532613.0,597806.0,149.5,240.0,16940.0,1926.0,9.0,0.0,0.9773,-0.0109
2016-04-03,652,2015-16,normal,2215826.0,-316787.0,147.54,240.0,15018.0,1926.0,8.0,0.0,0.9747,-0.0025999999999999
2016-04-10,653,2015-16,normal,1676579.0,-539247.0,118.54,240.0,14143.0,1807.0,8.0,0.0,0.9783,0.0035999999999999
2016-04-17,654,2015-16,normal,1612361.0,-64218.0,118.23,240.0,13637.0,1807.0,8.0,0.0,0.9433,-0.035
2016-04-24,655,2015-16,normal,1660014.0,47653.0,120.2,240.0,13810.0,1807.0,8.0,0.0,0.9553,0.012
2016-05-01,656,2015-16,normal,1625910.0,-34104.0,118.22,240.0,13753.0,1807.0,8.0,0.0,0.9514,-0.0039
2016-05-08,657,2015-16,normal,1474349.0,-151561.0,116.17,240.0,12691.0,1807.0,8.0,0.0,0.8779,-0.0735
2016-05-15,658,2015-16,normal,1478453.0,4104.0,112.37,240.0,13157.0,1807.0,8.0,0.0,0.9101,0.0322
2016-05-22,659,2015-16,normal,1673967.0,195514.0,117.82,240.0,14208.0,1807.0,8.0,0.0,0.9828,0.0727
2016-05-29,660,2015-16,normal,1744424.0,70457.0,127.33,240.0,13700.0,1807.0,8.0,0.0,0.9477,-0.0351
2016-06-05,661,2015-16,normal,1684817.0,-59607.0,126.96,240.0,13270.0,1807.0,8.0,0.0,0.918,-0.0297
2016-06-12,662,2015-16,normal,1859038.0,174221.0,128.12,240.0,14510.0,1867.0,8.0,0.0,0.9717,0.0537
2016-06-19,663,2015-16,normal,1818372.0,-40666.0,129.75,240.0,14014.0,1807.0,8.0,0.0,0.9694,-0.0023
2016-06-26,664,2015-16,normal,1969159.0,150787.0,134.61,240.0,14629.0,1867.0,8.0,0.0,0.9797,0.0103
2016-07-03,665,2015-16,normal,1863121.0,-106038.0,134.29,240.0,13874.0,1807.0,8.0,0.0,0.9597,-0.02
2016-07-10,666,2015-16,normal,1758107.0,-105014.0,132.6,240.0,13259.0,1807.0,8.0,0.0,0.9172,-0.0425
2016-07-17,667,2015-16,normal,1780497.0,22390.0,127.46,240.0,13969.0,1807.0,8.0,0.0,0.9663,0.0491
2016-07-24,668,2015-16,normal,1896987.0,116490.0,130.03,240.0,14589.0,1867.0,8.0,0.0,0.977,0.0107
2016-07-31,669,2015-16,normal,1899742.0,2755.0,131.16,240.0,14484.0,1867.0,8.0,0.0,0.97,-0.007
2016-08-07,670,2015-16,normal,1927412.0,27670.0,126.02,240.0,15295.0,1807.0,9.0,0.0,0.9405,-0.0295
2016-08-14,671,2015-16,normal,1779664.0,-147748.0,128.92,240.0,13804.0,1807.0,8.0,0.0,0.9549,0.0144
2016-08-21,672,2015-16,normal,1575605.0,-204059.0,124.78,240.0,12627.0,1807.0,8.0,0.0,0.8735,-0.0814
2016-08-28,673,2015-16,normal,1458862.0,-116743.0,121.98,240.0,11960.0,1807.0,8.0,0.0,0.8273,-0.0462
2016-09-04,674,2016-17,normal,1408374.0,-50488.0,116.2,240.0,12120.0,1807.0,8.0,0.0,0.8384,0.0111
2016-09-11,675,2016-17,normal,1393167.5,-15206.5,94.04,240.0,14814.0,1867.0,8.0,0.0,0.9921,0.1537
2016-09-18,676,2016-17,normal,1500093.5,106926.0,97.78,240.0,15341.0,1926.0,8.0,0.0,0.9957,0.0036
2016-09-25,677,2016-17,normal,1285548.0,-214545.5,109.51,240.0,11739.0,1807.0,8.0,0.0,0.8121,-0.1836
2016-10-02,678,2016-17,normal,1368350.0,82802.0,112.08,240.0,12209.0,1807.0,8.0,0.0,0.8446,0.0325
2016-10-09,679,2016-17,normal,1719802.0,351452.0,124.36,240.0,13829.0,1807.0,8.0,0.0,0.9566,0.112
2016-10-16,680,2016-17,normal,1653148.0,-66654.0,117.75,240.0,14039.0,1807.0,8.0,0.0,0.9712,0.0146
2016-10-23,681,2016-17,normal,1682068.0,28920.0,117.42,240.0,14325.0,1807.0,8.0,0.0,0.9909,0.0197
2016-10-30,682,2016-17,normal,1456974.0,-225094.0,110.53,240.0,13182.0,1807.0,8.0,0.0,0.9119,-0.079
2016-11-06,683,2016-17,normal,1435835.0,-21139.0,114.89,240.0,12497.0,1807.0,8.0,0.0,0.8645,-0.0474
2016-11-13,684,2016-17,normal,1752417.0,316582.0,121.47,240.0,14427.0,1807.0,8.0,0.0,0.998,0.1335
2016-11-20,685,2016-17,normal,1481062.0,-271355.0,117.66,240.0,12588.0,1807.0,8.0,0.0,0.8708,-0.1272
2016-11-27,686,2016-17,normal,2286976.0,805914.0,160.67,240.0,14234.0,1807.0,8.0,0.0,0.9846,0.1138
2016-12-04,687,2016-17,normal,1736046.0,-550930.0,132.2,240.0,13132.0,1807.0,8.0,0.0,0.9084,-0.0762
2016-12-11,688,2016-17,normal,1909374.0,173328.0,130.49,240.0,14632.0,1867.0,8.0,0.0,0.9799,0.0715
2016-12-18,689,2016-17,normal,2092270.0,182896.0,140.31,240.0,14912.0,1867.0,8.0,0.0,0.9987,0.0188
2016-12-25,690,2016-17,normal,2245595.0,153325.0,153.29,240.0,14649.0,1867.0,8.0,0.0,0.981,-0.0177
2017-01-01,691,2016-17,normal,3162603.0,917008.0,182.83,240.0,17298.0,1926.0,9.0,0.0,0.9979,0.0169
2017-01-08,692,2016-17,normal,1845325.0,-1317278.0,123.09,240.0,14992.0,1926.0,8.0,0.0,0.973,-0.0249
2017-01-15,693,2016-17,normal,1668863.0,-176462.0,124.5,240.0,13405.0,1807.0,8.0,0.0,0.9273,-0.0457
2017-01-22,694,2016-17,normal,1609231.0,-59632.0,106.59,240.0,15098.0,1926.0,8.0,0.0,0.9799,0.0526
2017-01-29,695,2016-17,normal,1511001.0,-98230.0,100.43,240.0,15046.0,1926.0,8.0,0.0,0.9765,-0.0034
2017-02-05,696,2016-17,normal,1464623.0,-46378.0,98.97,240.0,14799.0,1867.0,8.0,0.0,0.9911,0.0146
2017-02-12,697,2016-17,normal,1306187.0,-158436.0,106.47,240.0,12268.0,1807.0,8.0,0.0,0.8486,-0.1425
2017-02-19,698,2016-17,normal,1807973.0,501786.0,127.39,240.0,14192.0,1807.0,8.0,0.0,0.9817,0.1331
2017-02-26,699,2016-17,normal,1764072.0,-43901.0,120.48,240.0,14642.0,1867.0,8.0,0.0,0.9806,-0.0011
2017-03-05,700,2016-17,normal,1515568.0,-248504.0,108.09,240.0,14021.0,1807.0,8.0,0.0,0.9699,-0.0107
2017-03-12,701,2016-17,normal,1697075.0,181507.0,113.81,240.0,14911.0,1867.0,8.0,0.0,0.9986,0.0287
2017-03-19,702,2016-17,normal,1913854.0,216779.0,124.94,240.0,15318.0,1926.0,8.0,0.0,0.9942,-0.0044000000000001
2017-03-26,703,2016-17,normal,1838772.0,-75082.0,120.83,240.0,15218.0,1926.0,8.0,0.0,0.9877,-0.0065
2017-04-02,704,2016-17,normal,1875410.0,36638.0,124.36,240.0,15080.0,1926.0,8.0,0.0,0.9787,-0.009
2017-04-09,705,2016-17,normal,1898005.0,22595.0,126.36,240.0,15021.0,1926.0,8.0,0.0,0.9749,-0.0038
2017-04-16,706,2016-17,normal,2554030.0,656025.0,149.56,240.0,17077.0,1926.0,9.0,0.0,0.9852,0.0103
2017-04-23,707,2016-17,normal,1972644.0,-581386.0,141.96,240.0,13896.0,1807.0,8.0,0.0,0.9613,-0.0239
2017-04-30,708,2016-17,normal,1591560.0,-381084.0,115.75,240.0,13750.0,1807.0,8.0,0.0,0.9512,-0.0101
2017-05-07,709,2016-17,normal,1539527.0,-52033.0,116.98,240.0,13161.0,1807.0,8.0,0.0,0.9104,-0.0408
2017-05-14,710,2016-17,normal,1641456.0,101929.0,116.99,240.0,14031.0,1807.0,8.0,0.0,0.9706,0.0602
2017-05-21,711,2016-17,normal,1730401.0,88945.0,117.42,240.0,14737.0,1867.0,8.0,0.0,0.9869,0.0163
2017-05-28,712,2016-17,normal,1803868.0,73467.0,120.6,240.0,14957.0,1926.0,8.0,0.0,0.9707,-0.0162
2017-06-04,713,2016-17,normal,1862923.0,59055.0,123.82,240.0,15046.0,1926.0,8.0,0.0,0.9765,0.0058
2017-06-11,714,2016-17,normal,1929353.0,66430.0,125.7,240.0,15349.0,1926.0,8.0,0.0,0.9962,0.0197
2017-06-18,715,2016-17,normal,1959694.0,30341.0,127.66,240.0,15351.0,1926.0,8.0,0.0,0.9963,9.9999999999989e-05
2017-06-25,716,2016-17,normal,1975981.0,16287.0,128.29,240.0,15402.0,1926.0,8.0,0.0,0.9996,0.0033000000000001
2017-07-02,717,2016-17,normal,2000408.0,24427.0,126.16,240.0,15856.0,1807.0,9.0,0.0,0.975,-0.0246
2017-07-09,718,2016-17,normal,1920520.0,-79888.0,126.98,240.0,15125.0,1926.0,8.0,0.0,0.9816,0.0066000000000001
2017-07-16,719,2016-17,normal,1900445.0,-20075.0,127.04,240.0,14960.0,1926.0,8.0,0.0,0.9709,-0.0107
2017-07-23,720,2016-17,normal,1948437.0,47992.0,128.25,240.0,15193.0,1926.0,8.0,0.0,0.986,0.0151
2017-07-30,721,2016-17,normal,1996228.0,47791.0,129.67,240.0,15395.0,1926.0,8.0,0.0,0.9992,0.0132
2017-08-06,722,2016-17,normal,1952642.0,-43586.0,128.24,240.0,15226.0,1926.0,8.0,0.0,0.9882,-0.011
2017-08-13,723,2016-17,normal,2066330.0,113688.0,126.32,240.0,16358.0,1926.0,9.0,0.0,0.9437,-0.0445
2017-08-20,724,2016-17,normal,1792574.0,-273756.0,126.51,240.0,14169.0,1807.0,8.0,0.0,0.9801,0.0364
2017-08-27,725,2016-17,normal,1608955.0,-183619.0,120.47,240.0,13356.0,1807.0,8.0,0.0,0.9239,-0.0562
2017-09-03,726,2017-18,normal,1674670.0,65715.0,121.36,240.0,13799.0,1807.0,8.0,0.0,0.9546,0.0307
2017-09-10,727,2017-18,normal,1420777.5,-253892.5,100.38,240.0,14154.0,1807.0,8.0,0.0,0.9791,0.0245
2017-09-17,728,2017-18,normal,1492476.5,71699.0,102.63,240.0,14542.0,1867.0,8.0,0.0,0.9739,-0.0052
2017-09-24,729,2017-18,normal,1408133.0,-84343.5,114.08,240.0,12343.0,1807.0,8.0,0.0,0.8538,-0.1201
2017-10-01,730,2017-18,normal,1419065.0,10932.0,111.88,240.0,12684.0,1807.0,8.0,0.0,0.8774,0.0236
2017-10-08,731,2017-18,normal,1869463.0,450398.0,127.54,240.0,14658.0,1867.0,8.0,0.0,0.9817,0.1043
2017-10-15,732,2017-18,normal,1767617.0,-101846.0,120.86,240.0,14625.0,1867.0,8.0,0.0,0.9794,-0.0023
2017-10-22,733,2017-18,normal,1695922.0,-71695.0,118.55,240.0,14305.0,1807.0,8.0,0.0,0.9896,0.0102
2017-10-29,734,2017-18,normal,1524660.0,-171262.0,110.68,240.0,13775.0,1807.0,8.0,0.0,0.9529,-0.0367
2017-11-05,735,2017-18,normal,1514501.0,-10159.0,116.45,240.0,13006.0,1807.0,8.0,0.0,0.8997,-0.0532
2017-11-12,736,2017-18,normal,1629694.0,115193.0,117.11,240.0,13916.0,1807.0,8.0,0.0,0.9626,0.0629
2017-11-19,737,2017-18,normal,1464141.0,-165553.0,108.91,240.0,13443.0,1807.0,8.0,0.0,0.9299,-0.0327
2017-11-26,738,2017-18,normal,2401024.0,936883.0,159.6,240.0,15044.0,1926.0,8.0,0.0,0.9764,0.0465
2017-12-03,739,2017-18,normal,1825028.0,-575996.0,131.04,240.0,13927.0,1807.0,8.0,0.0,0.9634,-0.013
2017-12-10,740,2017-18,normal,1894095.0,69067.0,131.24,240.0,14432.0,1807.0,8.0,0.0,0.9983,0.0349
2017-12-17,741,2017-18,normal,2000828.0,106733.0,136.56,240.0,14652.0,1867.0,8.0,0.0,0.9812,-0.0171
2017-12-24,742,2017-18,normal,2220606.0,219778.0,145.02,240.0,15312.0,1926.0,8.0,0.0,0.9938,0.0126
2017-12-31,743,2017-18,normal,3301067.0,1080461.0,190.44,240.0,17334.0,1926.0,9.0,0.0,1.0,0.0062
2018-01-07,744,2017-18,normal,1926621.0,-1374446.0,128.32,240.0,15014.0,1926.0,8.0,0.0,0.9744,-0.0256
2018-01-14,745,2017-18,normal,1646233.0,-280388.0,119.79,240.0,13743.0,1807.0,8.0,0.0,0.9507,-0.0237
2018-01-21,746,2017-18,normal,1583593.0,-62640.0,104.76,240.0,15116.0,1926.0,8.0,0.0,0.981,0.0303
2018-01-28,747,2017-18,normal,1497083.0,-86510.0,98.73,240.0,15163.0,1926.0,8.0,0.0,0.9841,0.0031
