week_ending,week_number,weekly_gross,diff_gross,avg_ticket,top_ticket,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_capacity
2019-08-25,,1398360.5,-199880.5,117.96,240.0,11855,1807,8,0,0.8201,-0.0772
2019-09-01,,1511003.0,112642.5,116.07,240.0,13018,1807,8,0,0.9005,0.0804
2019-09-15,,1451091.5,-59911.5,99.74,240.0,14549,1867,8,0,0.9744,0.0739
2019-09-22,,1308200.0,-142891.5,110.54,240.0,11835,1807,8,0,0.8187,-0.1557
2019-09-29,,1376195.0,67995.0,109.19,240.0,12604,1807,8,0,0.8719,0.0532
2019-10-06,,1307871.0,-68324.0,108.53,240.0,12051,1807,8,0,0.8336,-0.0383
2019-10-13,,1839657.0,531786.0,121.84,240.0,15099,1926,8,0,0.9799,0.1463
2019-10-20,,1677867.0,-161790.0,117.32,240.0,14302,1807,8,0,0.9893,0.0094
2019-10-27,,1486184.5,-191682.5,107.52,240.0,13823,1807,8,0,0.9562,-0.0331
2019-11-03,,1441623.5,-44561.0,106.87,240.0,13490,1807,8,0,0.9332,-0.023
2019-11-10,,1612019.5,170396.0,114.37,240.0,14095,1807,8,0,0.975,0.0418
2019-11-17,,1324358.5,-287661.0,110.37,240.0,11999,1807,8,0,0.83,-0.145
2019-11-24,,1585415.0,261056.5,117.0,240.0,13550,1807,8,0,0.9373,0.1073
2019-12-01,,2200777.0,615362.0,153.01,240.0,14383,1807,8,0,0.995,0.0577
2019-12-08,,1929278.0,-271499.0,132.85,240.0,14522,1867,8,0,0.9725,-0.0225
2019-12-15,,2022209.0,92931.0,133.94,240.0,15098,1926,8,0,0.9799,0.0074
2019-12-22,,2401820.0,0.0,155.88,240.0,15408,1926,8,0,1.0,0.0
2019-12-29,,3217944.0,816124.0,185.64,240.0,17334,1926,9,0,1.0,0.0
2020-01-05,,2200110.0,-1017834.0,143.25,240.0,15358,1926,8,0,0.9968,-0.0032
2020-01-12,,1337825.0,-862285.0,100.69,240.0,13287,1807,8,0,0.9191,-0.0777
2020-01-19,,1472994.0,135169.0,108.27,230.0,13605,1807,8,0,0.9411,0.022
2020-01-26,,1469430.5,-3563.5,102.79,220.0,14296,1807,8,0,0.9889,0.0478
2020-02-02,,1301830.0,-167600.5,90.42,250.0,14397,1807,8,0,0.9959,0.007
2020-02-09,,1410131.5,108301.5,94.23,250.0,14964,1926,8,0,0.9712,-0.0247
2020-02-16,,1528895.0,118763.5,111.41,250.0,13723,1807,8,0,0.9493,-0.0219
2020-02-23,,1602999.0,74104.0,110.67,250.0,14485,1867,8,0,0.9701,0.0208
2020-03-01,,1202089.5,-400909.5,96.33,250.0,12479,1807,8,0,0.8632,-0.1069
2020-03-08,,1254306.0,52216.5,96.63,250.0,12981,1807,8,0,0.898,0.0348
2021-09-19,,1858965.0,604659.0,137.88,,13482,1926,7,0,1.0,0.102
2021-09-26,,1775297.0,-83668.0,131.7,,13480,1926,7,0,0.9999,-9.9999999999989e-05
2021-10-03,,1650078.0,-125219.0,129.98,,12695,1858,7,0,0.9761,-0.0238
2021-10-10,,2085152.0,435074.0,135.63,,15374,1926,8,0,0.9978,0.0217
2021-10-17,,1920067.0,-165085.0,126.94,,15126,1926,8,0,0.9817,-0.0161
2021-10-24,,1763791.0,-156276.0,123.8,,14247,1807,8,0,0.9855,0.0038
2021-10-31,,1479824.0,-283967.0,119.53,,12380,1807,8,0,0.8564,-0.1291
2021-11-07,,1666845.0,187021.0,119.43,,13957,1807,8,0,0.9655,0.1091
2021-11-14,,1746888.0,80043.0,122.21,,14294,1807,8,0,0.9888,0.0233
2021-11-21,,1630228.0,-116660.0,122.14,,13347,1807,8,0,0.9233,-0.0655
2021-11-28,,2371988.0,741760.0,154.12,,15391,1926,8,0,0.9989,0.0756
2021-12-05,,1123827.0,-1248161.0,131.58,,8541,1807,5,0,0.9453,-0.0536
2021-12-12,,2112165.0,988338.0,140.45,,15039,1926,8,0,0.9761,0.0308
2021-12-19,,2156392.0,44227.0,141.72,,15216,1926,8,0,0.9875,0.0114
2021-12-26,,2564850.0,408458.0,167.12,,15347,1926,8,0,0.996,0.0085
2022-01-02,,2780165.0,215315.0,166.51,,16697,1926,9,0,0.9633,-0.0327
2022-01-09,,1123096.0,-1657069.0,114.37,,9820,1807,8,0,0.6793,-0.284
2022-01-16,,1088026.0,-35070.0,111.87,,9726,1807,8,0,0.6728,-0.0065000000000001
2022-01-23,,1030380.5,-57645.5,98.86,,10423,1807,7,0,0.824,0.1512
2022-01-30,,910556.5,-119824.0,93.83,,9704,1807,7,0,0.7672,-0.0568
2022-02-06,,1136319.5,225763.0,99.79,,11387,1807,7,0,0.9002,0.133
2022-02-13,,1272705.0,136385.5,102.66,,12397,1807,7,0,0.9801,0.0799
2022-02-20,,1498822.0,226117.0,121.47,,12339,1807,7,0,0.9755,-0.0045999999999999
2022-02-27,,1586470.0,87648.0,116.5,,13618,1807,8,0,0.942,-0.0335
2022-03-06,,1132287.0,-454183.0,107.04,,10578,1807,7,0,0.8363,-0.1057
2022-03-13,,1504749.0,372462.0,111.5,,13495,1807,8,0,0.9335,0.0972
2022-03-20,,1944704.0,439955.0,130.51,242.0,14901,1867,8,0,0.9979,0.0644
2022-03-27,,1855219.0,-89485.0,126.72,242.0,14640,1867,8,0,0.9804,-0.0175
2022-04-03,,1739736.0,-115483.0,124.72,242.0,13949,1807,8,0,0.9649,-0.0155
2022-04-10,,1866191.0,126455.0,131.14,242.0,14230,1807,8,0,0.9844,0.0195
2022-04-17,,2314088.0,447897.0,145.1,242.0,15948,1807,9,0,0.9806,-0.0038
2022-04-24,,1908644.0,-405444.0,136.74,230.0,13958,1807,8,0,0.9656,-0.015
2022-05-01,,1196763.0,-711881.0,112.81,230.0,10609,1807,8,0,0.7339,-0.2317
2022-05-08,,1341127.0,144364.0,119.06,230.0,11264,1807,8,0,0.7792,0.0453
2022-05-15,,1361373.0,20246.0,123.31,230.0,11040,1807,8,0,0.7637,-0.0155
2022-05-22,,1572052.0,210679.0,123.26,230.0,12754,1807,8,0,0.8823,0.1186
2022-05-29,,1780207.0,208155.0,130.3,260.0,13662,1807,8,0,0.9451,0.0628
2022-06-05,,1691594.0,-88613.0,125.53,260.0,13476,1807,8,0,0.9322,-0.0129
2022-06-12,,1861096.0,169502.0,130.39,260.0,14273,1807,8,0,0.9873,0.0551
2022-06-19,,1894999.0,33903.0,130.4,260.0,14532,1867,8,0,0.9732,-0.0141
2022-06-26,,1968156.0,0.0,133.87,260.0,14702,1867,8,0,0.9846,0.0
2022-07-03,,1826026.0,-142130.0,131.14,260.0,13924,1807,8,0,0.9632,-0.0214
2022-07-10,,1595480.0,-230546.0,129.93,260.0,12280,1807,8,0,0.8495,-0.1137
2022-07-17,,1767432.0,171952.0,132.1,260.0,13379,1807,8,0,0.9255,0.076
2022-07-24,,1846484.0,79052.0,133.16,260.0,13867,1807,8,0,0.9593,0.0338
2022-07-31,,1936020.0,89536.0,132.16,260.0,14649,1807,9,0,0.9008,-0.0585
2022-08-07,,1705618.0,-230402.0,130.71,260.0,13049,1807,8,0,0.9027,0.0018999999999999
2022-08-14,,1562630.0,-142988.0,128.17,260.0,12192,1807,8,0,0.8434,-0.0593
2022-08-21,,1590189.0,27559.0,125.27,250.0,12694,1807,8,0,0.8781,0.0347
2022-08-28,,1353948.0,-236241.0,115.82,250.0,11690,1807,8,0,0.8087,-0.0694
2022-09-04,,1534385.0,180437.0,121.53,250.0,12626,1807,8,0,0.8734,0.0647
2022-09-11,,1360100.0,-174285.0,103.67,250.0,13119,1807,8,0,0.9075,0.0341
2022-09-18,,1414987.5,54887.5,106.0,250.0,13349,1807,8,0,0.9234,0.0159
2022-09-25,,1496980.5,81993.0,106.3,250.0,14083,1807,8,0,0.9742,0.0508
2022-10-02,,1328656.0,-168324.5,109.59,250.0,12124,1807,8,0,0.8387,-0.1355
2022-10-09,,1839357.0,510701.0,128.84,250.0,14276,1807,8,0,0.9875,0.1488
2022-10-16,,1726236.0,-113121.0,119.02,250.0,14504,1867,8,0,0.9713,-0.0162
2022-10-23,,1610381.0,-115855.0,117.45,250.0,13711,1807,8,0,0.9485,-0.0228
2022-10-30,,1346056.0,-264325.0,109.17,250.0,12330,1807,8,0,0.8529,-0.0956
2022-11-06,,1413132.0,67076.0,110.97,250.0,12734,1807,8,0,0.8809,0.028
2022-11-13,,1704565.0,291433.0,120.94,250.0,14094,1807,8,0,0.975,0.0941
2022-11-20,,1619326.0,-85239.0,121.18,250.0,13363,1807,8,0,0.9244,-0.0506
2022-11-27,,2320543.0,701217.0,157.39,275.0,14744,1867,8,0,0.9874,0.063
2022-12-04,,1824793.0,-495750.0,132.01,250.0,13823,1807,8,0,0.9562,-0.0312
2022-12-11,,2083245.0,258452.0,136.72,275.0,15237,1926,8,0,0.9889,0.0327
2022-12-18,,2159025.0,75780.0,141.44,275.0,15265,1926,8,0,0.9907,0.0018
2022-12-25,,2362930.0,203905.0,156.28,275.0,15120,1926,8,0,0.9813,-0.0094000000000001
2023-01-01,,3152679.0,789749.0,181.88,275.0,17334,1926,9,0,1.0,0.0187
2023-01-08,,1982764.0,-1169915.0,129.6,275.0,15299,1926,8,0,0.9929,-0.0071
2023-01-15,,1667292.0,-315472.0,121.21,275.0,13755,1807,8,0,0.9515,-0.0414
2023-01-22,,1657436.5,-9855.5,114.37,275.0,14492,1867,8,0,0.9705,0.019
2023-01-29,,1549246.5,-108190.0,109.09,275.0,14201,1807,8,0,0.9824,0.0119
2023-02-05,,1492754.5,-56492.0,104.73,275.0,14254,1807,8,0,0.986,0.0035999999999999
2023-02-12,,1466259.5,-26495.0,99.02,275.0,14808,1867,8,0,0.9917,0.0057
2023-02-19,,1791292.0,325032.5,128.68,275.0,13921,1807,8,0,0.963,-0.0287
2023-02-26,,1781581.0,-9711.0,121.75,275.0,14633,1867,8,0,0.98,0.017
2023-03-05,,1388296.0,-393285.0,108.26,275.0,12824,1807,8,0,0.8871,-0.0929
2023-03-12,,1689369.0,301073.0,114.98,275.0,14693,1867,8,0,0.984,0.0969
2023-03-19,,2038192.0,348823.0,132.5,275.0,15383,1926,8,0,0.9984,0.0144
2023-03-26,,1878920.0,-159272.0,126.5,275.0,14853,1867,8,0,0.9947,-0.0036999999999999
2023-04-02,,2001359.0,122439.0,130.42,275.0,15346,1926,8,0,0.996,0.0013
2023-04-09,,2751659.0,750300.0,158.81,275.0,17327,1926,9,0,0.9996,0.0036
2023-04-16,,2251012.0,-500647.0,147.53,275.0,15258,1926,8,0,0.9903,-0.0093000000000001
2023-04-23,,1732716.0,-518296.0,123.03,275.0,14084,1807,8,0,0.9743,-0.016
2023-04-30,,1652822.0,-79894.0,120.45,275.0,13722,1807,8,0,0.9492,-0.0251
2023-05-07,,1484958.0,-167864.0,119.0,275.0,12479,1807,8,0,0.8632,-0.086
2023-05-14,,1500186.0,15228.0,119.64,275.0,12539,1807,8,0,0.8674,0.0042
2023-05-21,,1678944.0,178758.0,120.92,275.0,13885,1807,8,0,0.9605,0.0931
2023-05-28,,1825756.0,146812.0,123.79,275.0,14749,1867,8,0,0.9877,0.0272
2023-06-04,,1873517.0,47761.0,126.9,275.0,14764,1867,8,0,0.9887,0.001
2023-06-11,,1954264.0,80747.0,128.82,275.0,15170,1926,8,0,0.9846,-0.0041
2023-06-18,,1985112.0,30848.0,130.16,275.0,15251,1926,8,0,0.9898,0.0052
2023-06-25,,1993797.0,0.0,130.98,275.0,15222,1926,8,0,0.9879,0.0
2023-07-02,,1880218.0,-113579.0,130.76,275.0,14379,1807,8,0,0.9947,0.0068
2023-07-09,,1967790.0,87572.0,132.37,275.0,14866,1867,8,0,0.9956,0.00090000000000001
2023-07-16,,1802596.0,-165194.0,130.33,275.0,13831,1807,8,0,0.9568,-0.0388
2023-07-23,,1916041.0,113445.0,131.65,275.0,14554,1867,8,0,0.9747,0.0179
2023-07-30,,2139425.0,223384.0,130.05,275.0,16451,1860,9,0,0.9828,0.0081
2023-08-06,,1910102.0,-229323.0,130.96,275.0,14585,1867,8,0,0.9768,-0.006
2023-08-13,,1808293.0,-101809.0,130.32,275.0,13876,1807,8,0,0.9599,-0.0169
2023-08-20,,1559480.0,-248813.0,125.43,275.0,12433,1807,8,0,0.8601,-0.0998
2023-08-27,,1514362.0,-45118.0,121.39,275.0,12475,1807,8,0,0.863,0.0029
2023-09-03,,1697026.5,182664.5,125.16,275.0,13559,1807,8,0,0.9379,0.0749
2023-09-10,,1487873.0,-209153.5,107.2,275.0,13879,1807,8,0,0.9601,0.0222
2023-09-17,,1526289.0,38416.0,107.59,275.0,14186,1807,8,0,0.9813,0.0212
2023-09-24,,1321960.0,-204329.0,118.82,275.0,11126,1807,8,0,0.7696,-0.2117
2023-10-01,,1420368.0,98408.0,120.2,275.0,11817,1807,8,0,0.8174,0.0478
2023-10-08,,1926142.0,505774.0,135.58,275.0,14207,1807,8,0,0.9828,0.1654
2023-10-15,,1906835.0,-19307.0,127.35,275.0,14973,1926,8,0,0.9718,-0.011
2023-10-22,,1809977.0,-96858.0,124.83,275.0,14499,1867,8,0,0.971,-0.00080000000000002
2023-10-29,,1922483.0,112506.0,137.09,275.0,14023,1807,8,0,0.97,-0.001
2023-11-05,,1834506.0,-87977.0,134.18,275.0,13672,1807,8,0,0.9458,-0.0242
2023-11-12,,1864500.0,29994.0,132.03,275.0,14122,1807,8,0,0.9769,0.0311
2023-11-19,,1780950.0,-83550.0,132.65,275.0,13426,1807,8,0,0.9287,-0.0482
2023-11-26,,2573538.0,792588.0,172.27,275.0,14939,1926,8,0,0.9696,0.0409
2023-12-03,,2109634.0,-463904.0,146.69,275.0,14382,1807,8,0,0.9949,0.0253
2023-12-10,,2263703.0,154069.0,147.44,275.0,15353,1926,8,0,0.9964,0.0014999999999999
2023-12-17,,2309240.0,45537.0,149.92,275.0,15403,1926,8,0,0.9997,0.0033000000000001
2023-12-24,,2525966.0,216726.0,164.13,275.0,15390,1926,8,0,0.9988,-0.00090000000000001
2023-12-31,,4003233.0,1477267.0,231.01,275.0,17329,1926,9,0,0.9997,0.00090000000000001
2024-01-07,,2124815.0,-1878418.0,139.99,275.0,15178,1926,8,0,0.9851,-0.0146
2024-01-14,,1757766.0,-367049.0,131.05,275.0,13413,1807,8,0,0.9279,-0.0572
2024-01-21,,1695760.0,-62006.0,118.94,275.0,14257,1807,8,0,0.9862,0.0583
2024-01-28,,1634333.5,-61426.5,112.34,275.0,14548,1867,8,0,0.9743,-0.0119
2024-02-04,,1602195.0,-32138.5,108.29,275.0,14796,1867,8,0,0.9909,0.0166
2024-02-11,,1303287.75,-298907.25,113.14,275.0,11519,1807,8,0,0.7968,-0.1941
2024-02-18,,1933993.25,630705.5,132.47,275.0,14600,1867,8,0,0.9778,0.181
2024-02-25,,2017689.75,83696.5,133.07,275.0,15163,1926,8,0,0.9841,0.0063
2024-03-03,,1603874.25,-413815.5,118.58,275.0,13526,1807,8,0,0.9357,-0.0484
2024-03-10,,1836268.0,232393.75,125.96,275.0,14578,1867,8,0,0.9763,0.0406
2024-03-17,,2105229.0,268961.0,136.68,275.0,15403,1926,8,0,0.9997,0.0234
2024-03-24,,2043444.25,-61784.75,133.81,275.0,15271,1926,8,0,0.9911,-0.0086000000000001
2024-03-31,,2910585.0,867140.75,167.91,275.0,17334,1926,9,0,1.0,0.0089
2024-04-07,,2400463.0,-510122.0,155.79,275.0,15408,1926,8,0,1.0,0.0
2024-04-14,,1957361.0,-443102.0,129.62,275.0,15101,1926,8,0,0.9801,-0.0199
2024-04-21,,1966132.0,8771.0,131.43,275.0,14959,1926,8,0,0.9709,-0.0092
2024-04-28,,1926859.0,-39273.0,129.36,275.0,14895,1867,8,0,0.9975,0.0266
2024-05-05,,1586005.0,-340854.0,123.02,275.0,12892,1807,8,0,0.8918,-0.1057
2024-05-12,,1721354.0,135349.0,127.39,275.0,13512,1807,8,0,0.9347,0.0429
2024-05-19,,1847043.0,125689.0,131.43,275.0,14053,1807,8,0,0.9721,0.0374
2024-05-26,,2003492.0,156449.0,134.35,275.0,14912,1867,8,0,0.9987,0.0266
2024-06-02,,1981260.0,-22232.0,134.26,275.0,14757,1867,8,0,0.9883,-0.0104
2024-06-09,,2077910.0,96650.0,137.84,275.0,15075,1926,8,0,0.9784,-0.0098999999999999
2024-06-16,,2071557.0,-6353.0,137.98,275.0,15014,1926,8,0,0.9744,-0.004
2024-06-23,,2222692.0,0.0,145.54,275.0,15272,1926,8,0,0.9912,0.0
2024-06-30,,2143556.0,-79136.0,142.61,275.0,15031,1926,8,0,0.9755,-0.0157
2024-07-07,,2187828.0,44272.0,145.34,275.0,15053,1926,8,0,0.977,0.0014999999999999
2024-07-14,,2103272.0,-84556.0,144.27,275.0,14579,1867,8,0,0.9764,-0.00059999999999993
2024-07-21,,2158363.0,55091.0,145.41,275.0,14843,1867,8,0,0.994,0.0176
2024-07-28,,2266369.0,108006.0,147.72,275.0,15342,1926,8,0,0.9957,0.0017
2024-08-04,,2191994.0,-74375.0,145.87,275.0,15027,1926,8,0,0.9753,-0.0204
2024-08-11,,2226851.0,34857.0,146.52,275.0,15198,1926,8,0,0.9864,0.0111
2024-08-18,,1981378.0,-245473.0,142.35,275.0,13919,1807,8,0,0.9629,-0.0235
2024-08-25,,1978104.0,-3274.0,134.2,275.0,14740,1867,8,0,0.9871,0.0242
2024-09-01,,2181880.0,203776.0,146.08,275.0,14936,1926,8,0,0.9694,-0.0177
2024-09-08,,1755476.5,-426403.5,118.69,275.0,14790,1867,8,0,0.9905,0.0211
2024-09-15,,1831493.5,76017.0,121.48,275.0,15076,1926,8,0,0.9785,-0.012
2024-09-22,,1636895.0,-194598.5,133.77,275.0,12237,1807,8,0,0.8465,-0.132
2024-09-29,,1784757.5,147862.5,134.38,275.0,13281,1807,8,0,0.9187,0.0722
2024-10-06,,2046098.25,261340.75,142.14,275.0,14395,1807,8,0,0.9958,0.0771
2024-10-13,,2486411.25,440313.0,162.13,275.0,15336,1926,8,0,0.9953,-0.00050000000000006
2024-10-20,,2231866.0,-254545.25,144.85,275.0,15408,1926,8,0,1.0,0.0047
2024-10-27,,2217313.0,-14553.0,144.29,275.0,15367,1926,8,0,0.9973,-0.0027
2024-11-03,,2279448.25,62135.25,148.23,275.0,15378,1926,8,0,0.9981,0.00080000000000002
2024-11-10,,2451246.0,171797.75,159.09,275.0,15408,1926,8,0,1.0,0.0019
2024-11-17,,2445380.0,-5866.0,158.71,275.0,15408,1926,8,0,1.0,0.0
2024-11-24,,2560160.0,114780.0,166.16,350.0,15408,1926,8,0,1.0,0.0
2024-12-01,,2930221.0,370061.0,190.18,350.0,15408,1926,8,0,1.0,0.0
2024-12-08,,2782795.0,-147426.0,180.61,350.0,15408,1926,8,0,1.0,0.0
2024-12-15,,2878086.0,95291.0,186.79,350.0,15408,1926,8,0,1.0,0.0
2024-12-22,,3024095.0,146009.0,196.27,350.0,15408,1926,8,0,1.0,0.0
2024-12-29,,5037392.0,2013297.0,290.61,505.0,17334,1926,9,0,1.0,0.0
2025-01-05,,3294179.0,-1743213.0,213.8,375.0,15408,1926,8,0,1.0,0.0
2025-01-12,,2425656.0,-868523.0,157.43,375.0,15408,1926,8,0,1.0,0.0
2025-01-19,,2602661.0,177005.0,168.92,375.0,15408,1926,8,0,1.0,0.0
2025-01-26,,2415881.0,-186780.0,156.79,375.0,15408,1926,8,0,1.0,0.0
2025-02-02,,2319734.5,-96146.5,150.55,375.0,15408,1926,8,0,1.0,0.0
2025-02-09,,2324693.0,4958.5,150.88,375.0,15408,1926,8,0,1.0,0.0
2025-02-16,,2628457.0,303764.0,170.59,375.0,15408,1926,8,0,1.0,0.0
2025-02-23,,2561492.0,-66965.0,166.24,375.0,15408,1926,8,0,1.0,0.0
2025-03-02,,2368448.0,-193044.0,153.72,352.0,15408,1926,8,0,1.0,0.0
2025-03-09,,2435631.0,67183.0,158.08,352.0,15408,1926,8,0,1.0,0.0
2025-03-16,,2490180.0,54549.0,161.62,352.0,15408,1926,8,0,1.0,0.0
2025-03-23,,2545281.0,55101.0,165.19,352.0,15408,1926,8,0,1.0,0.0
2025-03-30,,2561828.0,16547.0,166.27,352.0,15408,1926,8,0,1.0,0.0
2025-04-06,,2476681.0,-85147.0,160.74,352.0,15408,1926,8,0,1.0,0.0
2025-04-13,,2462861.0,-13820.0,159.84,352.0,15408,1926,8,0,1.0,0.0
2025-04-20,,3333277.0,870416.0,192.3,352.0,17334,1926,9,0,1.0,0.0
2025-04-27,,2577767.0,-755510.0,167.3,352.0,15408,1926,8,0,1.0,0.0
2025-05-04,,2232068.0,-345699.0,144.86,352.0,15408,1926,8,0,1.0,0.0
2025-05-11,,2128874.0,-103194.0,138.17,352.0,15408,1926,8,0,1.0,0.0
2025-05-18,,2136597.0,7723.0,138.67,352.0,15408,1926,8,0,1.0,0.0
2025-05-25,,2353681.0,217084.0,152.76,352.0,15408,1926,8,0,1.0,0.0
2025-06-01,,2302654.0,-51027.0,149.45,352.0,15408,1926,8,0,1.0,0.0
2025-06-08,,2413805.0,111151.0,156.66,352.0,15408,1926,8,0,1.0,0.0
2025-06-15,,2341054.0,-72751.0,151.94,352.0,15408,1926,8,0,1.0,0.0
2025-06-22,,2484800.0,0.0,161.27,352.0,15408,1926,8,0,1.0,0.0
2025-06-29,,2435607.0,-49193.0,158.07,352.0,15408,1926,8,0,1.0,0.0
2025-07-06,,2257921.0,-177686.0,146.54,352.0,15408,1926,8,0,1.0,0.0
2025-07-13,,2311794.0,53873.0,150.04,352.0,15408,1926,8,0,1.0,0.0
2025-07-20,,2412935.0,101141.0,156.6,352.0,15408,1926,8,0,1.0,0.0
2025-07-27,,2386982.0,-25953.0,154.92,352.0,15408,1926,8,0,1.0,0.0
2025-08-03,,2344841.0,-42141.0,152.18,352.0,15408,1926,8,0,1.0,0.0
2025-08-10,,2244288.0,-100553.0,145.66,352.0,15408,1926,8,0,1.0,0.0
2025-08-17,,2018031.0,-226257.0,130.97,262.0,15408,1926,8,0,1.0,0.0
2025-08-24,,2007640.0,-10391.0,130.3,262.0,15408,1926,8,0,1.0,0.0
2025-08-31,,2005197.0,-2443.0,130.14,262.0,15408,1926,8,0,1.0,0.0
2025-09-07,,2005301.0,104.0,130.15,262.0,15408,1926,8,0,1.0,0.0
2025-09-14,,2003312.5,-1988.5,130.02,262.0,15408,1926,8,0,1.0,0.0
2025-09-21,,2005490.5,2178.0,130.16,262.0,15408,1926,8,0,1.0,0.0
2025-09-28,,2003339.25,-2151.25,130.02,262.0,15408,1926,8,0,1.0,0.0
2025-10-05,,2054921.0,51581.75,133.37,277.0,15408,1926,8,0,1.0,0.0
2025-10-12,,2542300.0,487379.0,165.0,277.0,15408,1926,8,0,1.0,0.0
2025-10-19,,2266226.0,-276074.0,147.08,277.0,15408,1926,8,0,1.0,0.0
2025-10-26,,2002452.0,-263774.0,129.96,277.0,15408,1926,8,0,1.0,0.0
2025-11-02,,2001656.0,-796.0,129.91,277.0,15408,1926,8,0,1.0,0.0
2025-11-09,,2291358.0,289702.0,148.71,277.0,15408,1926,8,0,1.0,0.0
2025-11-16,,2389650.0,98292.0,155.09,277.0,15408,1926,8,0,1.0,0.0
2025-11-23,,2461171.0,71521.0,159.73,277.0,15408,1926,8,0,1.0,0.0
2025-11-30,,3012089.0,550918.0,195.49,277.0,15408,1926,8,0,1.0,0.0
2025-12-07,,2700183.0,-311906.0,175.25,277.0,15408,1926,8,0,1.0,0.0
2025-12-14,,2763955.0,63772.0,179.38,277.0,15408,1926,8,0,1.0,0.0
2025-12-21,,3001721.0,237766.0,194.82,277.0,15408,1926,8,0,1.0,0.0
2025-12-28,,4401071.0,1399350.0,253.9,277.0,17334,1926,9,0,1.0,0.0
2026-01-04,,3286525.0,-1114546.0,213.3,277.0,15408,1926,8,0,1.0,0.0
2026-01-11,,2074900.0,-1211625.0,134.66,277.0,15408,1926,8,0,1.0,0.0
2026-01-18,,1942600.0,-132300.0,126.08,277.0,15408,1926,8,0,1.0,0.0
2026-01-25,,1792224.0,-150376.0,117.64,277.0,15235,1926,8,0,0.9888,-0.0112
2026-02-01,,1605163.5,-187060.5,109.15,277.0,14706,1867,8,0,0.9849,-0.0039
2026-02-08,,1596258.5,-8905.0,108.69,277.0,14686,1867,8,0,0.9835,-0.0014
2026-02-15,,2024328.5,428070.0,136.79,277.0,14799,1867,8,0,0.9911,0.0075999999999999
2026-02-22,,1616106.0,-408222.5,136.16,277.0,11869,1807,7,0,0.9383,-0.0528
2026-03-01,,1307242.0,-308864.0,94.01,277.0,13906,1807,8,0,0.962,0.0237
2026-03-08,,1413078.0,105836.0,102.86,277.0,13738,1807,8,0,0.9503,-0.0117
2026-03-15,,1723376.0,310298.0,121.53,277.0,14181,1807,8,0,0.981,0.0307
2026-03-22,,1949418.0,226042.0,133.6,277.0,14591,1867,8,0,0.9772,-0.0038
2026-03-29,,1785924.0,-163494.0,127.79,277.0,13975,1807,8,0,0.9667,-0.0105
2026-04-05,,2120438.0,334514.0,135.6,277.0,15638,1807,9,0,0.9616,-0.0051
2026-04-12,,1911641.0,-208797.0,138.73,277.0,13780,1807,8,0,0.9532,-0.0084
2026-04-19,,1348176.8,-563464.2,97.45,277.0,13834,1807,8,0,0.957,0.0037999999999999
2026-04-26,,1411474.4,63297.6,106.49,277.0,13254,1807,8,0,0.9169,-0.0401
2026-05-03,,1202405.45,-209068.95,92.89,277.0,12945,1807,8,0,0.8955,-0.0214
2026-05-10,,1104186.75,-98218.7,84.64,277.0,13045,1807,8,0,0.9024,0.0069
2026-05-17,,1111787.35,7600.6000000001,86.01,277.0,12927,1807,8,0,0.8942,-0.0082
2026-05-24,,1464058.75,352271.4,108.54,277.0,13489,1807,8,0,0.9331,0.0389
2026-05-31,,1338309.75,-125749.0,101.62,262.0,13170,1807,8,0,0.911,-0.0221
2026-06-07,,1424971.15,86661.4,106.03,277.0,13439,1807,8,0,0.9296,0.0186
2026-06-14,,1302790.65,-122180.5,100.45,277.0,12969,1807,8,0,0.8971,-0.0325
